Type,Bedrooms,Bathrooms,Surface,Price,Price_per_m²,City,Zip_code,Region,Longitude,Latitude,Geographic_coordinates
 Maison Trois Façades,3,1,143,432093,3021.63,Nazareth,9810,Région flamande,3.5963218,50.959802,"50.959802, 3.5963218"
 Appartement,2,1,131,432300,3300.0,Rotheux-Rimière,4120,Région wallonne,5.4811796,50.5353385,"50.5353385, 5.4811796"
 Maison,3,1,164,433000,2640.24,Middelkerke,8430,Région flamande,2.8063401225473,51.18331695,"51.18331695, 2.8063401225473"
 Appartement,2,1,116,433931,3740.78,Courtrai,8500,Région flamande,3.2784153903743,50.81788085,"50.81788085, 3.2784153903743"
 Maison quatre façades,3,1,220,435000,1977.27,Deinze,9800,Région flamande,3.5274017,50.9840526,"50.9840526, 3.5274017"
 Maison Trois Façades,6,1,302,435000,1440.4,Quenast,1430,Région wallonne,4.1627021400155,50.6719076,"50.6719076, 4.1627021400155"
 Maison,3,3,210,435000,2071.43,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Maison,4,2,336,435000,1294.64,Tournai,7500,Région wallonne,3.3878259,50.60566,"50.60566, 3.3878259"
 Appartement,1,1,57,435000,7631.58,Knocke-Heist,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Appartement,1,1,57,435000,7631.58,Knocke-Heist,8300,Région flamande,3.3172865697943,51.3207807,"51.3207807, 3.3172865697943"
 Appartement,1,1,57,435000,7631.58,Knocke-Heist,8300,Région flamande,3.2702133,51.3396066,"51.3396066, 3.2702133"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,4.4410406,51.2687557,"51.2687557, 4.4410406"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,5.0790966118688,50.7493167,"50.7493167, 5.0790966118688"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,5.0074922319452,50.78710135,"50.78710135, 5.0074922319452"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,5.0695564232804,50.76917005,"50.76917005, 5.0695564232804"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,5.0302723897201,50.7838394,"50.7838394, 5.0302723897201"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,5.0448025257015,50.75242545,"50.75242545, 5.0448025257015"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,4.997333783131,50.7766242,"50.7766242, 4.997333783131"
 Maison Trois Façades,3,1,250,435000,1740.0,Zwalin,3400,Région flamande,5.0409975765006,50.7652288,"50.7652288, 5.0409975765006"
 Maison,3,1,181,435000,2403.31,Ittre,1460,Région wallonne,4.2611675641255,50.6463367,"50.6463367, 4.2611675641255"
 Flat,2,1,104,435000,4182.69,Etterbeek,1040,Région de Bruxelles-Capitale,4.3895104,50.8368511,"50.8368511, 4.3895104"
 Maison,4,3,170,435000,2558.82,Courtrai,8500,Région flamande,3.2784153903743,50.81788085,"50.81788085, 3.2784153903743"
 Appartement,2,1,90,435000,4833.33,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Appartement,3,2,115,435000,3782.61,Louvain,3000,Région flamande,4.6929903215189,50.8812533,"50.8812533, 4.6929903215189"
 Maison,5,1,470,435000,925.53,Trois-Ponts,4980,Région wallonne,5.8704355,50.3727015,"50.3727015, 5.8704355"
 Maison,2,1,92,435000,4728.26,Bruges,8000,Région flamande,3.2073611,51.2147083,"51.2147083, 3.2073611"
 Maison,2,1,92,435000,4728.26,Bruges,8000,Région flamande,3.2473789,51.2419954,"51.2419954, 3.2473789"
 Maison,5,2,197,435000,2208.12,Ename,9700,Région flamande,3.6317612,50.8553126,"50.8553126, 3.6317612"
 Maison Trois Façades,4,1,175,435000,2485.71,Evergem,9940,Région flamande,3.7078565,51.1087891,"51.1087891, 3.7078565"
 Appartement,3,2,128,435000,3398.44,Nieuport,8620,Région flamande,2.7283986495034,51.14416005,"51.14416005, 2.7283986495034"
 Appartement,3,2,128,435000,3398.44,Nieuport,8620,Région flamande,2.7811249526825,51.10665355,"51.10665355, 2.7811249526825"
 Appartement,3,2,128,435000,3398.44,Nieuport,8620,Région flamande,2.7781339,51.1300222,"51.1300222, 2.7781339"
 Maison,3,1,188,435000,2313.83,Blaugies,7370,Région wallonne,3.8051335,50.3729779,"50.3729779, 3.8051335"
 Appartement,2,1,125,435000,3480.0,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Maison,3,1,148,435000,2939.19,Aywaille,4920,Région wallonne,5.6742167,50.4734827,"50.4734827, 5.6742167"
 Maison,4,2,290,435000,1500.0,Enghien,7850,Région wallonne,4.0406912,50.6927553,"50.6927553, 4.0406912"
 Appartement,2,1,120,435000,3625.0,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Appartement,3,1,160,435000,2718.75,Overijse,3090,Région flamande,4.5385226,50.7729254,"50.7729254, 4.5385226"
 Appartement,2,1,95,435000,4578.95,Ixelles,1050,Région de Bruxelles-Capitale,4.3815707,50.8222854,"50.8222854, 4.3815707"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.5030479,50.8064756,"50.8064756, 5.5030479"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4421316,50.747053,"50.747053, 5.4421316"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4206775,50.8027416,"50.8027416, 5.4206775"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.1521172,51.1695659,"51.1695659, 5.1521172"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.409701,50.7719092,"50.7719092, 5.409701"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4843527,50.7450193,"50.7450193, 5.4843527"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4449386,50.8121319,"50.8121319, 5.4449386"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4301056,50.8067083,"50.8067083, 5.4301056"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4648131,50.7810151,"50.7810151, 5.4648131"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.495696,50.7520293,"50.7520293, 5.495696"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,4.4125708732431,50.8919661,"50.8919661, 4.4125708732431"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4696959,50.7993981,"50.7993981, 5.4696959"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4417282,50.7678379,"50.7678379, 5.4417282"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4147831,50.7399124,"50.7399124, 5.4147831"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.5223906,50.7689604,"50.7689604, 5.5223906"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.5102044,50.7630913,"50.7630913, 5.5102044"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4198462,50.7873928,"50.7873928, 5.4198462"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,5.4616724,50.8065023,"50.8065023, 5.4616724"
 Maison,4,2,256,435000,1699.22,Tongres,3700,Région flamande,2.7568247,51.133268,"51.133268, 2.7568247"
 Appartement,1,1,56,435000,7767.86,Knocke-Heist,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Appartement,1,1,56,435000,7767.86,Knocke-Heist,8300,Région flamande,3.3172865697943,51.3207807,"51.3207807, 3.3172865697943"
 Appartement,1,1,56,435000,7767.86,Knocke-Heist,8300,Région flamande,3.2702133,51.3396066,"51.3396066, 3.2702133"
 Appartement,3,2,118,435500,3690.68,Gand,9000,Région flamande,3.7141549000597,51.0397129,"51.0397129, 3.7141549000597"
 Maison,5,2,172,435750,2533.43,Mariakerke,9030,Région flamande,3.6781210300259,51.0731177,"51.0731177, 3.6781210300259"
 Maison,3,1,207,437500,2113.53,Lebbeke,9280,Région flamande,4.1307711,51.0004013,"51.0004013, 4.1307711"
 Maison quatre façades,1,1,261,438000,1678.16,Gozée,6534,Région wallonne,4.3515595,50.3332279,"50.3332279, 4.3515595"
 Maison,3,1,178,438000,2460.67,Hal,1500,Région flamande,4.2374349,50.7360524,"50.7360524, 4.2374349"
 Maison de rangée,3,1,158,438400,2774.68,Aalter,9880,Région flamande,3.4176803282422,51.088195,"51.088195, 3.4176803282422"
 Maison,3,2,150,439000,2926.67,Rhode-Saint-Genèse,1640,Région flamande,4.3463687,50.74503,"50.74503, 4.3463687"
 Appartement,2,1,85,439000,5164.71,Etterbeek,1040,Région de Bruxelles-Capitale,4.3895104,50.8368511,"50.8368511, 4.3895104"
 Maison,2,1,130,439000,3376.92,Hoeilaart,1560,Région flamande,4.474407,50.7674846,"50.7674846, 4.474407"
 Maison,3,1,175,439000,2508.57,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Maison,3,1,153,439000,2869.28,Dworp,1653,Région flamande,4.2950152833964,50.73423975,"50.73423975, 4.2950152833964"
 Maison,3,1,457,439000,960.61,Chastre,1450,Région wallonne,4.636678,50.6080835,"50.6080835, 4.636678"
 Maison,4,1,389,439000,1128.53,Nouvelles-Églises,7760,Région wallonne,3.4294567,50.6930043,"50.6930043, 3.4294567"
 Maison,4,1,389,439000,1128.53,Nouvelles-Églises,7760,Région wallonne,3.4050325,50.7314164,"50.7314164, 3.4050325"
 Maison,4,1,389,439000,1128.53,Nouvelles-Églises,7760,Région wallonne,3.4865934,50.6685604,"50.6685604, 3.4865934"
 Maison,4,1,389,439000,1128.53,Nouvelles-Églises,7760,Région wallonne,3.5192597,50.6621501,"50.6621501, 3.5192597"
 Maison,4,1,389,439000,1128.53,Nouvelles-Églises,7760,Région wallonne,3.4571664,50.7125435,"50.7125435, 3.4571664"
 Maison,4,1,389,439000,1128.53,Nouvelles-Églises,7760,Région wallonne,3.4486114,50.7546292,"50.7546292, 3.4486114"
 Maison quatre façades,4,1,211,439000,2080.57,Ferrières,4190,Région wallonne,5.605138,50.3999541,"50.3999541, 5.605138"
 Villa,4,2,225,439000,1951.11,Eernegem,8480,Région flamande,3.023122345129,51.12819605,"51.12819605, 3.023122345129"
 Maison,3,2,358,439000,1226.26,Landen,3400,Région flamande,5.0790966118688,50.7493167,"50.7493167, 5.0790966118688"
 Maison,6,2,195,439000,2251.28,Opwijk,1745,Région flamande,4.1896665,50.9690529,"50.9690529, 4.1896665"
 Maison,4,1,185,439000,2372.97,Haine-Saint-Pierre,7100,Région wallonne,4.2000181,50.4547557,"50.4547557, 4.2000181"
 Maison,2,1,283,439000,1551.24,Jemeppe-Sur-Meuse,4101,Région wallonne,5.5049541,50.6168289,"50.6168289, 5.5049541"
 Maison,4,2,215,439000,2041.86,Lebbeke,9280,Région flamande,4.1307711,51.0004013,"51.0004013, 4.1307711"
 Maison,3,1,200,439000,2195.0,Saint-Gilles,1060,Région de Bruxelles-Capitale,4.345668,50.8267409,"50.8267409, 4.345668"
 Maison,8,5,285,439000,1540.35,Charleroi,6000,Région wallonne,4.4491649999234,50.41571025,"50.41571025, 4.4491649999234"
 Maison,4,2,215,439000,2041.86,Pepinster,4860,Région wallonne,5.8037101,50.5675217,"50.5675217, 5.8037101"
 Villa,3,1,162,439660,2713.95,Ruddervoorde,8020,Région flamande,3.2014781027698,51.08464525,"51.08464525, 3.2014781027698"
 Appartement,3,1,130,439900,3383.85,Wezembeek-Oppem,1970,Région flamande,4.4871796,50.8440554,"50.8440554, 4.4871796"
 Appartement,2,2,135,440000,3259.26,Forest,7910,Région wallonne,3.5373149,50.6736151,"50.6736151, 3.5373149"
 Appartement,2,2,135,440000,3259.26,Forest,1190,Région de Bruxelles-Capitale,4.3177512,50.8091426,"50.8091426, 4.3177512"
 Maison,5,1,410,440000,1073.17,Evergem,9940,Région flamande,3.7078565,51.1087891,"51.1087891, 3.7078565"
 Appartement,2,2,110,440000,4000.0,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Maison Trois Façades,3,1,149,440000,2953.02,Nazareth,9810,Région flamande,3.5963218,50.959802,"50.959802, 3.5963218"
 Villa,5,1,190,440000,2315.79,Nivelles,1400,Région wallonne,4.3319091758631,50.58916295,"50.58916295, 4.3319091758631"
 Villa,3,2,180,440000,2444.44,Gammerages,1570,Région flamande,4.004789341376,50.7430853,"50.7430853, 4.004789341376"
 Villa,3,2,180,440000,2444.44,Gammerages,1570,Région flamande,4.0247359,50.76088,"50.76088, 4.0247359"
 Villa,3,2,180,440000,2444.44,Gammerages,1570,Région flamande,3.9709983,50.7527192,"50.7527192, 3.9709983"
 Maison,5,5,190,440000,2315.79,Dion,5570,Région wallonne,4.8883798,50.1178162,"50.1178162, 4.8883798"
 Appartement,2,1,60,440000,7333.33,Knocke-Heist,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Appartement,2,1,60,440000,7333.33,Knocke-Heist,8300,Région flamande,3.3172865697943,51.3207807,"51.3207807, 3.3172865697943"
 Appartement,2,1,60,440000,7333.33,Knocke-Heist,8300,Région flamande,3.2702133,51.3396066,"51.3396066, 3.2702133"
 Appartement,2,1,72,440000,6111.11,Anvers,2000,Région flamande,4.3997081,51.2211097,"51.2211097, 4.3997081"
 Maison Trois Façades,3,1,150,440000,2933.33,Ath,7800,Région wallonne,3.7926793502157,50.639504499385,"50.639504499385, 3.7926793502157"
 Maison Trois Façades,5,1,235,440000,1872.34,Perwez,1360,Région wallonne,4.8134719,50.6234469,"50.6234469, 4.8134719"
 Maison Trois Façades,6,1,260,440000,1692.31,Casteau,7061,Région wallonne,4.0031319,50.5130195,"50.5130195, 4.0031319"
 Maison,4,1,170,440000,2588.24,Nivelles,1400,Région wallonne,4.3319091758631,50.58916295,"50.58916295, 4.3319091758631"
 Maison,4,1,170,440000,2588.24,Rèves,6210,Région wallonne,4.4054735658856,50.543725,"50.543725, 4.4054735658856"
 Maison,3,2,160,440000,2750.0,Grez-Doiceau,1390,Région wallonne,4.6962324,50.7386182,"50.7386182, 4.6962324"
 Appartement,3,2,107,440000,4112.15,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Maison,4,1,160,440000,2750.0,Aalter,9880,Région flamande,3.4176803282422,51.088195,"51.088195, 3.4176803282422"
 Maison quatre façades,5,1,208,440000,2115.38,Zeebrugge,8380,Région flamande,3.2078842,51.331382,"51.331382, 3.2078842"
 Maison,3,1,209,440000,2105.26,Overijse,3090,Région flamande,4.5385226,50.7729254,"50.7729254, 4.5385226"
 Appartement,2,1,117,440472,3764.72,Evere,1140,Région de Bruxelles-Capitale,4.4021602,50.8704524,"50.8704524, 4.4021602"
 Maison,4,2,164,441000,2689.02,Mariakerke,9030,Région flamande,3.6781210300259,51.0731177,"51.0731177, 3.6781210300259"
 Maison Trois Façades,3,1,140,442093,3157.81,Nazareth,9810,Région flamande,3.5963218,50.959802,"50.959802, 3.5963218"
 Appartement,2,1,134,442200,3300.0,Rotheux-Rimière,4120,Région wallonne,5.4811796,50.5353385,"50.5353385, 5.4811796"
 Appartement,1,1,77,444500,5772.73,Knokke,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Appartement,1,1,56,445000,7946.43,Knokke,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Maison,4,2,256,445000,1738.28,Meysse,4219,Région wallonne,5.0485902,50.5945676,"50.5945676, 5.0485902"
 Maison,4,2,256,445000,1738.28,Meysse,4219,Région wallonne,5.016335,50.608964,"50.608964, 5.016335"
 Maison,4,2,256,445000,1738.28,Meysse,4219,Région wallonne,5.006384,50.6221762,"50.6221762, 5.006384"
 Maison,4,2,256,445000,1738.28,Meysse,4219,Région wallonne,5.0305133,50.6266779,"50.6266779, 5.0305133"
 Maison,2,1,100,445000,4450.0,La Glanerie,7611,Région wallonne,3.3010202,50.5298416,"50.5298416, 3.3010202"
 Appartement,2,1,81,445000,5493.83,Gand,9000,Région flamande,3.7141549000597,51.0397129,"51.0397129, 3.7141549000597"
 Maison quatre façades,4,2,250,445000,1780.0,Mornimont,5190,Région wallonne,4.7043344,50.4555129,"50.4555129, 4.7043344"
 Appartement,3,1,142,445000,3133.8,Bruges,8000,Région flamande,3.2073611,51.2147083,"51.2147083, 3.2073611"
 Appartement,3,1,142,445000,3133.8,Bruges,8000,Région flamande,3.2473789,51.2419954,"51.2419954, 3.2473789"
 Maison,3,1,250,445000,1780.0,La Panne,8660,Région flamande,2.5896028375712,51.06926315,"51.06926315, 2.5896028375712"
 Maison,3,1,250,445000,1780.0,La Panne,8660,Région flamande,2.5806696887141,51.09437775,"51.09437775, 2.5806696887141"
 Villa,5,3,230,445000,1934.78,Marke,8510,Région flamande,3.2336226,50.8070452,"50.8070452, 3.2336226"
 Appartement,3,2,125,445000,3560.0,Nivelles,1400,Région wallonne,4.3319091758631,50.58916295,"50.58916295, 4.3319091758631"
 Maison,3,2,155,445000,2870.97,Mont-Saint-Guibert,1435,Région wallonne,4.6127019,50.6365628,"50.6365628, 4.6127019"
 Maison,3,2,260,445000,1711.54,Wonck,4690,Région wallonne,5.6333621,50.7677078,"50.7677078, 5.6333621"
 Maison quatre façades,7,1,156,445000,2852.56,Fléron,4620,Région wallonne,5.6832219,50.6168354,"50.6168354, 5.6832219"
 Maison,5,1,487,445000,913.76,Waregem,8790,Région flamande,3.4257380400092,50.87620025,"50.87620025, 3.4257380400092"
 Maison,4,1,125,445000,3560.0,Zaventem,1930,Région flamande,4.4745515,50.8804355,"50.8804355, 4.4745515"
 Appartement,3,1,125,445000,3560.0,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Villa,5,1,230,445000,1934.78,Gouy-Lez-Piéton,6181,Région wallonne,4.3287132,50.4875628,"50.4875628, 4.3287132"
 Appartement,3,1,146,445000,3047.95,Genval,1332,Région wallonne,4.4971389344121,50.72074495,"50.72074495, 4.4971389344121"
 Villa,5,1,230,445000,1934.78,Buzet,6230,Région wallonne,4.3713097181263,50.53893345,"50.53893345, 4.3713097181263"
 Maison,3,1,130,445000,3423.08,Lasne,1380,Région wallonne,4.4844157,50.6860037,"50.6860037, 4.4844157"
 Maison,9,2,562,445000,791.81,Jemappes,7012,Région wallonne,3.8894392,50.448422,"50.448422, 3.8894392"
 Appartement,1,1,72,445000,6180.56,Knocke-Heist,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Appartement,1,1,72,445000,6180.56,Knocke-Heist,8300,Région flamande,3.3172865697943,51.3207807,"51.3207807, 3.3172865697943"
 Appartement,1,1,72,445000,6180.56,Knocke-Heist,8300,Région flamande,3.2702133,51.3396066,"51.3396066, 3.2702133"
 Appartement,3,2,142,445000,3133.8,Schaerbeek,1030,Région de Bruxelles-Capitale,4.3737121,50.8676041,"50.8676041, 4.3737121"
 Maison,3,1,170,445000,2617.65,Chaumont-Gistoux,1325,Région wallonne,4.6974182,50.6839808,"50.6839808, 4.6974182"
 Appartement,3,1,139,445000,3201.44,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Appartement,3,2,107,445000,4158.88,Wenduine,8420,Région flamande,3.0927740709639,51.3019771,"51.3019771, 3.0927740709639"
 Maison,4,1,168,445000,2648.81,Céroux-Mousty,1341,Région wallonne,4.5291742660159,50.6625713,"50.6625713, 4.5291742660159"
 Maison Trois Façades,4,1,241,445000,1846.47,Blégny,4670,Région wallonne,5.7252372,50.6727185,"50.6727185, 5.7252372"
 Appartement,2,1,120,445000,3708.33,Etterbeek,1040,Région de Bruxelles-Capitale,4.3895104,50.8368511,"50.8368511, 4.3895104"
 Maison,3,2,300,445000,1483.33,Genappe,1470,Région wallonne,4.4479459851741,50.60800575,"50.60800575, 4.4479459851741"
 Appartement,3,1,115,445000,3869.57,Blanckenberghe,8370,Région flamande,3.1297578035057,51.31651475,"51.31651475, 3.1297578035057"
 Appartement,3,1,115,445000,3869.57,Blanckenberghe,8370,Région flamande,3.1404868099971,51.2996935,"51.2996935, 3.1404868099971"
 Villa,4,1,211,445000,2109.0,Rixensart,1330,Région wallonne,4.5272896887008,50.7133548,"50.7133548, 4.5272896887008"
 Appartement,2,1,105,445000,4238.1,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Maison,3,1,120,448000,3733.33,Waterloo,1410,Région wallonne,4.3978047,50.7173563,"50.7173563, 4.3978047"
 Maison quatre façades,12,10,500,448000,896.0,Morlanwelz-Mariemont,7140,Région wallonne,4.243909,50.4544626,"50.4544626, 4.243909"
 Maison quatre façades,2,1,450,448000,995.56,Ham-Sur-Heure,6120,Région wallonne,4.3889214,50.3219897,"50.3219897, 4.3889214"
 Villa,4,1,380,448000,1178.95,Mont-Sur-Marchienne,6032,Région wallonne,4.4046365,50.3902046,"50.3902046, 4.4046365"
 Villa,4,1,270,448000,1659.26,Jumet,6040,Région wallonne,4.4360232749854,50.44466065,"50.44466065, 4.4360232749854"
 Appartement,3,1,123,448000,3642.28,Roulers,8800,Région flamande,3.14416,50.9687312,"50.9687312, 3.14416"
 Appartement,3,1,123,448000,3642.28,Roulers,8800,Région flamande,3.1223026883986,50.91511475,"50.91511475, 3.1223026883986"
 Appartement,3,1,123,448000,3642.28,Roulers,8800,Région flamande,3.1627760972777,50.9042588,"50.9042588, 3.1627760972777"
 Appartement,3,1,123,448000,3642.28,Roulers,8800,Région flamande,3.124765,50.9444948,"50.9444948, 3.124765"
